recipe_name,rating,url
"Ice Cream Soda with Lime, Mint and Ginger ",5.0,https://www.epicurious.com/recipes/food/views/ice-cream-soda-with-lime-mint-and-ginger
Crab and Wild Mushroom Cheesecake ,4.375,https://www.epicurious.com/recipes/food/views/crab-and-wild-mushroom-cheesecake
Tossed Pizza Salad ,3.75,https://www.epicurious.com/recipes/food/views/tossed-pizza-salad
Orange Cranberry Bundt Cake ,3.125,https://www.epicurious.com/recipes/food/views/orange-cranberry-bundt-cake
Cider-Braised Pheasant with Pearl Onions and Apples ,3.75,https://www.epicurious.com/recipes/food/views/cider-braised-pheasant-with-pearl-onions-and-apples
"Potato Pancakes with Chick-Pea Flour, Cilantro and Cumin ",4.375,https://www.epicurious.com/recipes/food/views/potato-pancakes-with-chick-pea-flour-cilantro-and-cumin
"Avocado ""Pesto"" ",3.125,https://www.epicurious.com/recipes/food/views/avocado-pesto
Salmon Spring Rolls with Coriander Dipping Sauce ,4.375,https://www.epicurious.com/recipes/food/views/salmon-spring-rolls-with-coriander-dipping-sauce
My Favorite Roast Turkey ,5.0,https://www.epicurious.com/recipes/food/views/my-favorite-roast-turkey
"Baked Trout with Shiitake Mushrooms, Tomatoes, and Ginger ",4.375,https://www.epicurious.com/recipes/food/views/baked-trout-with-shiitake-mushrooms-tomatoes-and-ginger
Raisin-Bread Strata with Sausage and Dried Plums ,3.75,https://www.epicurious.com/recipes/food/views/raisin-bread-strata-with-sausage-and-dried-plums
Crab-Boil Spices ,4.375,https://www.epicurious.com/recipes/food/views/crab-boil-spices
Cold Noodle Salad with Ponzu Sauce ,4.375,https://www.epicurious.com/recipes/food/views/cold-noodle-salad-with-ponzu-sauce
Old-Fashioned Indian Pudding ,4.375,https://www.epicurious.com/recipes/food/views/old-fashioned-indian-pudding
Sephardic Charoset ,3.75,https://www.epicurious.com/recipes/food/views/sephardic-charoset
Sanuki Sea Stock ,3.75,https://www.epicurious.com/recipes/food/views/sanuki-sea-stock
To Cook Dried Udon Noodles ,4.375,https://www.epicurious.com/recipes/food/views/to-cook-dried-udon-noodles
Mashed Sweet Potatoes with Brown Sugar and Pecans ,5.0,https://www.epicurious.com/recipes/food/views/mashed-sweet-potatoes-with-brown-sugar-and-pecans
Breakfast Bowl With Quinoa and Berries ,5.0,https://www.epicurious.com/recipes/food/views/breakfast-bowl-with-quinoa-and-berries
Pot Roast with Orange and Dates ,4.375,https://www.epicurious.com/recipes/food/views/pot-roast-with-orange-and-dates
Cheese Puffs Gougères ,5.0,https://www.epicurious.com/recipes/food/views/cheese-puffs-gougres
Our Favorite Key Lime Pie ,3.75,https://www.epicurious.com/recipes/food/views/our-favorite-key-lime-pie
"Linguine with Sausage, Mushroom and Cream Sauce ",3.75,https://www.epicurious.com/recipes/food/views/linguine-with-sausage-mushroom-and-cream-sauce
Roasted Red Snapper with Olives ,3.75,https://www.epicurious.com/recipes/food/views/roasted-red-snapper-with-olives
Lemon-Ginger Frozen Yogurt ,4.375,https://www.epicurious.com/recipes/food/views/lemon-ginger-frozen-yogurt
Farfalle with Spinach and Garbanzo Beans ,3.125,https://www.epicurious.com/recipes/food/views/farfalle-with-spinach-and-garbanzo-beans
Quick Sesame Chicken With Broccoli ,4.375,https://www.epicurious.com/recipes/food/views/quick-sesame-chicken-with-broccoli
Fish Mixed Grill ,4.375,https://www.epicurious.com/recipes/food/views/fish-mixed-grill
Braised Short Ribs with Garbanzo Beans and Raisins ,4.375,https://www.epicurious.com/recipes/food/views/braised-short-ribs-with-garbanzo-beans-and-raisins
Green Beans with Bacon and Red Bell Pepper ,4.375,https://www.epicurious.com/recipes/food/views/green-beans-with-bacon-and-red-bell-pepper
Ghostly Chocolate-Nut Bark ,5.0,https://www.epicurious.com/recipes/food/views/ghostly-chocolate-nut-bark
Salted Water for Boiling ,3.75,https://www.epicurious.com/recipes/food/views/salted-water-for-boiling
Figs with Honey-Orange Mascarpone and Pistachio Brittle ,4.375,https://www.epicurious.com/recipes/food/views/figs-with-honey-orange-mascarpone-and-pistachio-brittle
"Rib-Eye Steaks with Radicchio, Pear, and Blue Cheese Salad ",5.0,https://www.epicurious.com/recipes/food/views/rib-eye-steaks-with-radicchio-pear-and-blue-cheese-salad
Spicy Tahini Sauce ,5.0,https://www.epicurious.com/recipes/food/views/spicy-tahini-sauce
Charred Broccoli Salad with Eggplant Purée ,4.375,https://www.epicurious.com/recipes/food/views/charred-broccoli-salad-with-eggplant-pure
"Corn Salad With Hazelnuts, Pecorino, and Mint ",5.0,https://www.epicurious.com/recipes/food/views/corn-salad-with-hazelnuts-pecorino-and-mint
Lamb Steaks ,4.375,https://www.epicurious.com/recipes/food/views/lamb-steaks
Gingered Shrimp with Asian Noodles ,3.75,https://www.epicurious.com/recipes/food/views/gingered-shrimp-with-asian-noodles
Florida Ambrosia Salad ,3.75,https://www.epicurious.com/recipes/food/views/florida-ambrosia-salad
Cucumber-Dill Soup with Scallions ,3.75,https://www.epicurious.com/recipes/food/views/cucumber-dill-soup-with-scallions
"Roast Chicken With Smothered Cabbage, Bacon, and Potatoes ",3.125,https://www.epicurious.com/recipes/food/views/roast-chicken-with-smothered-cabbage-bacon-and-potatoes
"Oven-Baked Pizza with Caramelized Onions, Gorgonzola, and Walnuts ",3.125,https://www.epicurious.com/recipes/food/views/oven-baked-pizza-with-caramelized-onions-gorgonzola-and-walnuts
Tequila Lime Tart ,3.75,https://www.epicurious.com/recipes/food/views/tequila-lime-tart
Tacchino Ripieno ,3.125,https://www.epicurious.com/recipes/food/views/tacchino-ripieno
Horseradish-Pumpkin Seed Pesto ,1.25,https://www.epicurious.com/recipes/food/views/horseradish-pumpkin-seed-pesto
Summer Squash Sauté ,3.75,https://www.epicurious.com/recipes/food/views/summer-squash-saut
Cornmeal Waffles ,1.875,https://www.epicurious.com/recipes/food/views/cornmeal-waffles
Grilled Skirt Steak Tacos with Corn Relish ,4.375,https://www.epicurious.com/recipes/food/views/grilled-skirt-steak-tacos-with-corn-relish
Peanut Butter Berry–Wich ,3.75,https://www.epicurious.com/recipes/food/views/peanut-butter-berrywich
Grilled Turkey Burgers ,4.375,https://www.epicurious.com/recipes/food/views/grilled-turkey-burgers
Toasted Almond Cream Pie with Boysenberry Topping ,3.75,https://www.epicurious.com/recipes/food/views/toasted-almond-cream-pie-with-boysenberry-topping
Sweet Potato Fries with Garlic and Herbs ,3.75,https://www.epicurious.com/recipes/food/views/sweet-potato-fries-with-garlic-and-herbs
Habanero-Orange Salsa ,5.0,https://www.epicurious.com/recipes/food/views/habanero-orange-salsa
"Butterflied Turkey with Fennel, Sausage, and Ricotta Stuffing ",4.375,https://www.epicurious.com/recipes/food/views/butterflied-turkey-with-fennel-sausage-and-ricotta-stuffing
Herbed Fish Rolls in White Wine with Grapes ,4.375,https://www.epicurious.com/recipes/food/views/herbed-fish-rolls-in-white-wine-with-grapes
Tía Rosa and Ruth Eichner's Sweet-and-Sour Carrots ,3.75,https://www.epicurious.com/recipes/food/views/ta-rosa-and-ruth-eichners-sweet-and-sour-carrots
Peas with Parsley and Garlic Butter ,3.125,https://www.epicurious.com/recipes/food/views/peas-with-parsley-and-garlic-butter
Light Lemon Yogurt Sauce ,3.125,https://www.epicurious.com/recipes/food/views/light-lemon-yogurt-sauce
Triple-Whammy Saffroned Tomato-Fennel Soup ,3.75,https://www.epicurious.com/recipes/food/views/triple-whammy-saffroned-tomato-fennel-soup
Veal Scallops with Creamy Mushroom Sauce ,4.375,https://www.epicurious.com/recipes/food/views/veal-scallops-with-creamy-mushroom-sauce
"Linguine with Red Peppers, Green Onions and Pine Nuts ",3.75,https://www.epicurious.com/recipes/food/views/linguine-with-red-peppers-green-onions-and-pine-nuts
Fresh Tomato Salsa ,4.375,https://www.epicurious.com/recipes/food/views/fresh-tomato-salsa
Stuffed Eggs with Goat Cheese and Dill ,3.125,https://www.epicurious.com/recipes/food/views/stuffed-eggs-with-goat-cheese-and-dill
Chicken and Artichoke Fricassée with Morel Mushrooms ,4.375,https://www.epicurious.com/recipes/food/views/chicken-and-artichoke-fricasse-with-morel-mushrooms
Grilled Swordfish and Green Olive Relish ,3.75,https://www.epicurious.com/recipes/food/views/grilled-swordfish-and-green-olive-relish
Gingersnap Lemon Ice Cream Sandwiches ,3.75,https://www.epicurious.com/recipes/food/views/gingersnap-lemon-ice-cream-sandwiches
Mushrooms in Escabèche with Red Bell Peppers and Chiles de Arbol ,3.125,https://www.epicurious.com/recipes/food/views/mushrooms-in-escabche-with-red-bell-peppers-and-chiles-de-arbol
Spiced Banana Ice Cream ,4.375,https://www.epicurious.com/recipes/food/views/spiced-banana-ice-cream
Roasted Red Peppers ,3.75,https://www.epicurious.com/recipes/food/views/roasted-red-peppers
Red-Braised Pork with Fresh Pineapple ,3.125,https://www.epicurious.com/recipes/food/views/red-braised-pork-with-fresh-pineapple
Roast Pork with Fruit Stuffing and Mustard Sauce ,4.375,https://www.epicurious.com/recipes/food/views/roast-pork-with-fruit-stuffing-and-mustard-sauce
Spiced Fillet of Beef with Mizuna Salad ,4.375,https://www.epicurious.com/recipes/food/views/spiced-fillet-of-beef-with-mizuna-salad
Black Bean and Red Pepper Salad ,3.75,https://www.epicurious.com/recipes/food/views/black-bean-and-red-pepper-salad
Miniature Almond Cakes with Sugared Cherries and Kirsch Cream ,4.375,https://www.epicurious.com/recipes/food/views/miniature-almond-cakes-with-sugared-cherries-and-kirsch-cream
Ginger Crunch Cake with Strawberry Sauce ,4.375,https://www.epicurious.com/recipes/food/views/ginger-crunch-cake-with-strawberry-sauce
Chocolate Semifreddo with Chile-Chocolate Sauce ,3.75,https://www.epicurious.com/recipes/food/views/chocolate-semifreddo-with-chile-chocolate-sauce
Winter Squash and Chicken Stew with Indian Spices ,3.75,https://www.epicurious.com/recipes/food/views/winter-squash-and-chicken-stew-with-indian-spices
Lime Custard Tart ,3.75,https://www.epicurious.com/recipes/food/views/lime-custard-tart
Sticky Rice ,2.5,https://www.epicurious.com/recipes/food/views/sticky-rice
Seasoned Nori Wrappers ,5.0,https://www.epicurious.com/recipes/food/views/seasoned-nori-wrappers
Cherry-Almond Ice Cream Cake with Milk Chocolate Sauce ,4.375,https://www.epicurious.com/recipes/food/views/cherry-almond-ice-cream-cake-with-milk-chocolate-sauce
Cream Cheese – Yukon Gold Whipped Potatoes ,4.375,https://www.epicurious.com/recipes/food/views/cream-cheese-yukon-gold-whipped-potatoes
Lemon Ice Cream with Black-Currant Sauce ,4.375,https://www.epicurious.com/recipes/food/views/lemon-ice-cream-with-black-currant-sauce
Sweet-Potato Gaufrettes with Duck Confit and Cranberry Black Pepper Chutney ,3.75,https://www.epicurious.com/recipes/food/views/sweet-potato-gaufrettes-with-duck-confit-and-cranberry-black-pepper-chutney
Galician Pie ,3.125,https://www.epicurious.com/recipes/food/views/galician-pie
Angry Lobster with Lemon Rice and Crispy Basil ,4.375,https://www.epicurious.com/recipes/food/views/angry-lobster-with-lemon-rice-and-crispy-basil
Strawberry Banana Smoothie ,3.75,https://www.epicurious.com/recipes/food/views/strawberry-banana-smoothie
Chocolate Pecan Layer Cake ,3.75,https://www.epicurious.com/recipes/food/views/chocolate-pecan-layer-cake
"Steamed Mussels with Sherry, Tomatoes and Garlic ",4.375,https://www.epicurious.com/recipes/food/views/steamed-mussels-with-sherry-tomatoes-and-garlic
Chilled Eggplant Soup with Red Bell Pepper and Olives ,2.5,https://www.epicurious.com/recipes/food/views/chilled-eggplant-soup-with-red-bell-pepper-and-olives
Champagne Vinaigrette ,5.0,https://www.epicurious.com/recipes/food/views/champagne-vinaigrette
Onion Soup with Apple Cider ,3.75,https://www.epicurious.com/recipes/food/views/onion-soup-with-apple-cider
Curry-Lime Yogurt ,4.375,https://www.epicurious.com/recipes/food/views/curry-lime-yogurt
Ramp and Buttermilk Biscuits with Cracked Coriander ,4.375,https://www.epicurious.com/recipes/food/views/ramp-and-buttermilk-biscuits-with-cracked-coriander
Cassoulet ,3.75,https://www.epicurious.com/recipes/food/views/cassoulet
Vanilla Mousse Meringues and Fresh Berries ,4.375,https://www.epicurious.com/recipes/food/views/vanilla-mousse-meringues-and-fresh-berries
Broccoli Rabe and Butternut Squash ,3.125,https://www.epicurious.com/recipes/food/views/broccoli-rabe-and-butternut-squash
Duck Confit ,4.375,https://www.epicurious.com/recipes/food/views/duck-confit
"Egg Noodle, Chard, and Fontina Torte ",4.375,https://www.epicurious.com/recipes/food/views/egg-noodle-chard-and-fontina-torte
Toasted Baguette Crumbs ,5.0,https://www.epicurious.com/recipes/food/views/toasted-baguette-crumbs
Mussels and Fries with Mustard Mayonnaise ,4.375,https://www.epicurious.com/recipes/food/views/mussels-and-fries-with-mustard-mayonnaise
Spiced Pita Toasts ,3.75,https://www.epicurious.com/recipes/food/views/spiced-pita-toasts
House Vinaigrette ,4.375,https://www.epicurious.com/recipes/food/views/house-vinaigrette
Court Bouillon ,4.375,https://www.epicurious.com/recipes/food/views/court-bouillon
Savory Parmesan Pain Perdu with Poached Eggs and Greens ,4.375,https://www.epicurious.com/recipes/food/views/savory-parmesan-pain-perdu-with-poached-eggs-and-greens
Choucroute Garnie ,4.375,https://www.epicurious.com/recipes/food/views/choucroute-garnie
"Fried Eggplant, Tomato, and Cucumber Salad ",4.375,https://www.epicurious.com/recipes/food/views/fried-eggplant-tomato-and-cucumber-salad
Dried-Fruit Strudel with Apricot Preserves ,3.75,https://www.epicurious.com/recipes/food/views/dried-fruit-strudel-with-apricot-preserves
Pear and Hazelnut Crumb Pie ,4.375,https://www.epicurious.com/recipes/food/views/pear-and-hazelnut-crumb-pie
Green Mountain Maple Barbecued Chicken ,3.75,https://www.epicurious.com/recipes/food/views/green-mountain-maple-barbecued-chicken
Veal Stock ,5.0,https://www.epicurious.com/recipes/food/views/veal-stock
Café Azul's Pastry Dough ,5.0,https://www.epicurious.com/recipes/food/views/caf-azuls-pastry-dough
Roasted Tomato Sauce ,3.125,https://www.epicurious.com/recipes/food/views/roasted-tomato-sauce
Dry-Rubbed Flank Steak with Grilled Corn Salsa ,5.0,https://www.epicurious.com/recipes/food/views/dry-rubbed-flank-steak-with-grilled-corn-salsa
Classic Coconut Cake ,5.0,https://www.epicurious.com/recipes/food/views/classic-coconut-cake
Icy Lemon-Mint Parfaits ,5.0,https://www.epicurious.com/recipes/food/views/icy-lemon-mint-parfaits
Paris's Crimson Champagne Cocktail ,3.75,https://www.epicurious.com/recipes/food/views/pariss-crimson-champagne-cocktail
Raspberry Hazelnut Brownies ,4.375,https://www.epicurious.com/recipes/food/views/raspberry-hazelnut-brownies
Banana Rum Puffs ,4.375,https://www.epicurious.com/recipes/food/views/banana-rum-puffs
Whipped Potatoes with Herbs ,4.375,https://www.epicurious.com/recipes/food/views/whipped-potatoes-with-herbs
Mixed Greens with Roasted Asparagus and Apple ,4.375,https://www.epicurious.com/recipes/food/views/mixed-greens-with-roasted-asparagus-and-apple
Tomato and Tomatillo Gazpacho ,4.375,https://www.epicurious.com/recipes/food/views/tomato-and-tomatillo-gazpacho
Chicken and Nectarine Salad with Toasted Cumin Mayonnaise ,4.375,https://www.epicurious.com/recipes/food/views/chicken-and-nectarine-salad-with-toasted-cumin-mayonnaise
Brussels Sprouts and Pearl Onions in Horseradish Cream ,4.375,https://www.epicurious.com/recipes/food/views/brussels-sprouts-and-pearl-onions-in-horseradish-cream
Parsnip Gnocchi ,3.125,https://www.epicurious.com/recipes/food/views/parsnip-gnocchi
Toffee Sauce ,5.0,https://www.epicurious.com/recipes/food/views/toffee-sauce
Zucchini Potato Tortilla ,4.375,https://www.epicurious.com/recipes/food/views/zucchini-potato-tortilla
Spaghetti and Swiss Chard With Garlic Chips ,4.375,https://www.epicurious.com/recipes/food/views/spaghetti-and-swiss-chard-with-garlic-chips
Swordfish Tacos ,4.375,https://www.epicurious.com/recipes/food/views/swordfish-tacos
Chocolate Pecan Cake ,4.375,https://www.epicurious.com/recipes/food/views/chocolate-pecan-cake
Kimchi-Style Sautéed Cabbage ,3.75,https://www.epicurious.com/recipes/food/views/kimchi-style-sauted-cabbage
Basic Mashed Potatoes ,3.75,https://www.epicurious.com/recipes/food/views/basic-mashed-potatoes
Dried-Cranberry Spread ,4.375,https://www.epicurious.com/recipes/food/views/dried-cranberry-spread
"Cod, Potato, and Fennel Casserole ",3.75,https://www.epicurious.com/recipes/food/views/cod-potato-and-fennel-casserole
Chicken Enchiladas ,4.375,https://www.epicurious.com/recipes/food/views/chicken-enchiladas
"Beet, Carrot, and Apple Juice with Ginger ",4.375,https://www.epicurious.com/recipes/food/views/beet-carrot-and-apple-juice-with-ginger
Mom's Hearty Chicken and Rice Soup ,4.375,https://www.epicurious.com/recipes/food/views/moms-hearty-chicken-and-rice-soup
Smoked Chicken Salad on Toasted Corn Bread Triangles ,4.375,https://www.epicurious.com/recipes/food/views/smoked-chicken-salad-on-toasted-corn-bread-triangles
Cream Cheese Strudel Cookies ,3.125,https://www.epicurious.com/recipes/food/views/cream-cheese-strudel-cookies
Sauteed Red Snapper with Creamed Fennel and Onion ,3.75,https://www.epicurious.com/recipes/food/views/sauteed-red-snapper-with-creamed-fennel-and-onion
Buttered New Potatoes with Chives ,3.75,https://www.epicurious.com/recipes/food/views/buttered-new-potatoes-with-chives
Candied Grapefruit Strips ,3.125,https://www.epicurious.com/recipes/food/views/candied-grapefruit-strips
